"file_path";"xpath";"content";"sentence";"paragraph";"kind";"simple_name";"fqn"
"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[4]/p[5]/a[2]";"MultivariateFunctionPenaltyAdapter";"MultivariateFunctionPenaltyAdapter) that can be used to wrap the user function in";"The first two simplex-based methods do not handle simple bounds constraints by themselves.
          However there are two adapters(
          MultivariateFunctionMappingAdapter and 
          MultivariateFunctionPenaltyAdapter) that can be used to wrap the user function in
          such a way the wrapped function is unbounded and can be used with these optimizers, despite
          the fact the underlying function is still bounded and will be called only with feasible
          points that fulfill the constraints. Note however that using these adapters are only a
          poor man solutions to simple bounds optimization constraints. Better solutions are to use an
          optimizer that directly supports simple bounds. Some caveats of the mapping adapter
          solution are that";"class";"MultivariateFunctionPenaltyAdapter";"org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[4]/p/tt[4]";"RandomDataImpl";"nextHexString(n) in RandomDataImpl uses the";"The methods nextHexString and nextSecureHexString
    can be used to generate random strings of hexadecimal characters.  Both
    of these methods produce sequences of strings with good dispersion
    properties.  The difference between the two methods is that the second is
    cryptographically secure.  Specifically, the implementation of 
    nextHexString(n) in RandomDataImpl uses the
    following simple algorithm to generate a string of n hex digits:";"class";"RandomDataImpl";"org.apache.commons.math3.random.RandomDataImpl"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[4]/tt[1]";"RandomDataImpl";"The RandomDataImpl implementation of the ""secure"" version,";"2.4 Random Strings
    
    The methods nextHexString and nextSecureHexString
    can be used to generate random strings of hexadecimal characters.  Both
    of these methods produce sequences of strings with good dispersion
    properties.  The difference between the two methods is that the second is
    cryptographically secure.  Specifically, the implementation of 
    nextHexString(n) in RandomDataImpl uses the
    following simple algorithm to generate a string of n hex digits:
    n/2+1 binary bytes are generated using the underlying Random
    Each binary byte is translated into 2 hex digits
    The RandomDataImpl implementation of the ""secure"" version, 
    nextSecureHexString generates hex characters in 40-byte
    ""chunks"" using a 3-step process:
    20 random bytes are generated using the underlying 
    SecureRandom.
    SHA-1 hash is applied to yield a 20-byte binary digest.
    Each byte of the binary digest is converted to 2 hex digits
    Similarly to the secure random number generation methods, 
    nextSecureHexString is much slower than
    the non-secure version.  It should be used only for applications such as 
    generating unique session or transaction ids where predictability of
    subsequent ids based on observation of previous values is a security
    concern.  If all that is needed is an even distribution of hex characters
    in the generated strings, the non-secure method should be used.";"class";"RandomDataImpl";"org.apache.commons.math3.random.RandomDataImpl"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[4]/tt[2]";"nextSecureHexString";"nextSecureHexString generates hex characters in 40-byte";"2.4 Random Strings
    
    The methods nextHexString and nextSecureHexString
    can be used to generate random strings of hexadecimal characters.  Both
    of these methods produce sequences of strings with good dispersion
    properties.  The difference between the two methods is that the second is
    cryptographically secure.  Specifically, the implementation of 
    nextHexString(n) in RandomDataImpl uses the
    following simple algorithm to generate a string of n hex digits:
    n/2+1 binary bytes are generated using the underlying Random
    Each binary byte is translated into 2 hex digits
    The RandomDataImpl implementation of the ""secure"" version, 
    nextSecureHexString generates hex characters in 40-byte
    ""chunks"" using a 3-step process:
    20 random bytes are generated using the underlying 
    SecureRandom.
    SHA-1 hash is applied to yield a 20-byte binary digest.
    Each byte of the binary digest is converted to 2 hex digits
    Similarly to the secure random number generation methods, 
    nextSecureHexString is much slower than
    the non-secure version.  It should be used only for applications such as 
    generating unique session or transaction ids where predictability of
    subsequent ids based on observation of previous values is a security
    concern.  If all that is needed is an even distribution of hex characters
    in the generated strings, the non-secure method should be used.";"class";"nextSecureHexString";"org.apache.commons.math3.random.RandomDataImpl.nextSecureHexString"
"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/p[5]/a";"DifferentiableMultivariateVectorFunction";"DifferentiableMultivariateVectorFunction interface.";"In order to solve a vectorial optimization problem, the user must provide it as
          an object implementing the 
          DifferentiableMultivariateVectorFunction interface. The object will be provided to
          the estimate method of the optimizer, along with the target and weight arrays,
          thus allowing the optimizer to compute the residuals at will. The last parameter to the
          estimate method is the point from which the optimizer will start its
          search for the optimal point.";"class";"DifferentiableMultivariateVectorFunction";"org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[4]/tt[3]";"nextSecureHexString";"nextSecureHexString is much slower than";"2.4 Random Strings
    
    The methods nextHexString and nextSecureHexString
    can be used to generate random strings of hexadecimal characters.  Both
    of these methods produce sequences of strings with good dispersion
    properties.  The difference between the two methods is that the second is
    cryptographically secure.  Specifically, the implementation of 
    nextHexString(n) in RandomDataImpl uses the
    following simple algorithm to generate a string of n hex digits:
    n/2+1 binary bytes are generated using the underlying Random
    Each binary byte is translated into 2 hex digits
    The RandomDataImpl implementation of the ""secure"" version, 
    nextSecureHexString generates hex characters in 40-byte
    ""chunks"" using a 3-step process:
    20 random bytes are generated using the underlying 
    SecureRandom.
    SHA-1 hash is applied to yield a 20-byte binary digest.
    Each byte of the binary digest is converted to 2 hex digits
    Similarly to the secure random number generation methods, 
    nextSecureHexString is much slower than
    the non-secure version.  It should be used only for applications such as 
    generating unique session or transaction ids where predictability of
    subsequent ids based on observation of previous values is a security
    concern.  If all that is needed is an even distribution of hex characters
    in the generated strings, the non-secure method should be used.";"class";"nextSecureHexString";"org.apache.commons.math3.random.RandomDataImpl.nextSecureHexString"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[1]";"nextSample";"nextSample method in the RandomData interface.";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";"class";"nextSample";"org.apache.commons.math3.random.RandomData.nextSample"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[2]";"RandomData";"nextSample method in the RandomData interface.";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";"class";"RandomData";"org.apache.commons.math3.random.RandomData"
"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[1]/a";"DifferentiableMultivariateVectorFunction";"First we need to implement the interface DifferentiableMultivariateVectorFunction.";"First we need to implement the interface DifferentiableMultivariateVectorFunction.
This requires the implementation of the method signatures:";"class";"DifferentiableMultivariateVectorFunction";"org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction"
"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[5]";"randomData";"k objects, and randomData is a";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";"class";"randomData";"org.apache.commons.math3.distribution.AbstractRealDistribution.randomData"
